epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,5718.92,1.36649,0.73444,1.38194,0.74551,0.77435,0.74532,0.34509,2.00254,1.04908,2.01432,0.000473612,0.000473612,0.000473612
99,5776.05,1.37195,0.73526,1.38982,0.72707,0.78266,0.75384,0.35061,2.00443,1.01227,2.02302,0.000470566,0.000470566,0.000470566
100,5833.9,1.36241,0.73036,1.3823,0.72284,0.77037,0.76264,0.34668,2.03477,1.03382,2.01895,0.000467521,0.000467521,0.000467521
101,5890.94,1.35382,0.72812,1.38382,0.72344,0.74631,0.73791,0.34848,2.01399,1.05775,2.0004,0.000464476,0.000464476,0.000464476
102,5948.23,1.37986,0.74244,1.3927,0.7439,0.74807,0.75327,0.35084,2.01949,1.01834,2.02265,0.000461431,0.000461431,0.000461431
103,6005.39,1.36696,0.73091,1.3924,0.7373,0.73841,0.73092,0.33682,2.01522,1.02711,1.98724,0.000458386,0.000458386,0.000458386
104,6063.03,1.35843,0.71084,1.37852,0.74046,0.76464,0.76301,0.34193,2.06134,1.05979,2.03685,0.00045534,0.00045534,0.00045534
105,6120.09,1.34452,0.7313,1.38298,0.7312,0.74184,0.7552,0.33085,2.01437,1.03514,2.01336,0.000452295,0.000452295,0.000452295
106,6177.27,1.35447,0.72151,1.37749,0.72641,0.76003,0.72731,0.32924,2.03926,1.04995,2.02623,0.00044925,0.00044925,0.00044925
107,6234.61,1.35049,0.71148,1.37372,0.70464,0.76368,0.7462,0.34387,2.03041,1.05092,2.00709,0.000446205,0.000446205,0.000446205
108,6291.87,1.33733,0.72041,1.36861,0.73565,0.7474,0.74017,0.33313,2.04747,1.03438,2.04806,0.000443159,0.000443159,0.000443159
109,6348.71,1.35336,0.71353,1.37745,0.71919,0.7554,0.74625,0.3391,2.03526,1.00214,2.01949,0.000440114,0.000440114,0.000440114
110,6405.95,1.33039,0.70847,1.35117,0.71627,0.76559,0.76171,0.32892,2.04433,1.0097,2.043,0.000437069,0.000437069,0.000437069
111,6463.24,1.35505,0.72779,1.3686,0.73085,0.7738,0.75053,0.32701,2.0225,0.98774,2.05272,0.000434024,0.000434024,0.000434024
112,6521.13,1.31972,0.71094,1.35277,0.70914,0.79435,0.76707,0.3357,2.06261,1.0059,2.05227,0.000430978,0.000430978,0.000430978
113,6578.12,1.3451,0.70326,1.35687,0.72149,0.76657,0.74755,0.33921,2.03428,1.03095,2.03738,0.000427933,0.000427933,0.000427933
114,6635.39,1.3351,0.71882,1.36617,0.708,0.7856,0.76308,0.34537,2.04429,1.02401,2.03998,0.000424888,0.000424888,0.000424888
115,6692.72,1.34628,0.71321,1.35707,0.70216,0.77279,0.74369,0.33406,2.05443,1.00445,2.06566,0.000421843,0.000421843,0.000421843
116,6750.25,1.32394,0.70311,1.35072,0.72283,0.76605,0.74613,0.32788,2.06545,0.9976,2.09792,0.000418797,0.000418797,0.000418797
117,6807.24,1.31452,0.69837,1.35044,0.67561,0.79166,0.73511,0.32234,2.05256,1.05602,2.06611,0.000415752,0.000415752,0.000415752
118,6864.43,1.32542,0.70773,1.35706,0.72098,0.74411,0.73452,0.32892,2.03877,1.04189,2.06089,0.000412707,0.000412707,0.000412707
119,6921.66,1.32474,0.70606,1.35904,0.7856,0.70044,0.73385,0.33497,2.05951,1.04411,2.06487,0.000409662,0.000409662,0.000409662
120,6979.52,1.32298,0.70544,1.35662,0.75576,0.75191,0.75153,0.33562,2.04908,1.01655,2.1032,0.000406616,0.000406616,0.000406616
121,7036.58,1.31273,0.69407,1.34977,0.75028,0.74331,0.74947,0.34241,2.06614,1.04214,2.09372,0.000403571,0.000403571,0.000403571
122,7093.6,1.34148,0.70927,1.36491,0.68925,0.77325,0.75335,0.34875,2.05588,1.02095,2.08873,0.000400526,0.000400526,0.000400526
123,7150.75,1.30656,0.69674,1.34665,0.74463,0.75495,0.76009,0.32841,2.06244,1.03711,2.09657,0.000397481,0.000397481,0.000397481
124,7208.29,1.30431,0.68538,1.36177,0.72676,0.74223,0.7351,0.34653,2.05795,1.04762,2.07509,0.000394435,0.000394435,0.000394435
