epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,7010.27,1.30204,0.67024,1.34707,0.67874,0.67619,0.62242,0.23755,2.08367,0.99621,2.06622,0.000318304,0.000318304,0.000318304
150,7056.99,1.29438,0.64659,1.34411,0.64669,0.72725,0.64359,0.24384,2.09414,0.97403,2.07592,0.000315259,0.000315259,0.000315259
151,7104.6,1.28461,0.63902,1.34028,0.64694,0.68829,0.6068,0.23791,2.09587,0.96665,2.07892,0.000312214,0.000312214,0.000312214
152,7151,1.27176,0.63914,1.33009,0.69593,0.6524,0.62101,0.2373,2.10624,0.98898,2.08118,0.000309169,0.000309169,0.000309169
153,7197.54,1.28203,0.64861,1.32164,0.68998,0.68157,0.64312,0.24765,2.0922,0.95861,2.06349,0.000306124,0.000306124,0.000306124
154,7244.6,1.28415,0.63406,1.33156,0.69329,0.68273,0.6497,0.24547,2.11324,0.97226,2.10423,0.000303078,0.000303078,0.000303078
155,7291.1,1.29479,0.65173,1.34036,0.67254,0.68339,0.62265,0.23952,2.08169,0.96392,2.06093,0.000300033,0.000300033,0.000300033
156,7337.76,1.26325,0.65256,1.3308,0.68757,0.69127,0.65049,0.24841,2.09391,0.99003,2.10041,0.000296988,0.000296988,0.000296988
157,7383.99,1.27855,0.64225,1.34094,0.67875,0.7113,0.6272,0.23867,2.09811,0.9563,2.09361,0.000293943,0.000293943,0.000293943
158,7430.25,1.25968,0.64088,1.32605,0.65558,0.69663,0.63859,0.24368,2.11016,0.97468,2.10483,0.000290897,0.000290897,0.000290897
