epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2482.17,1.46826,0.81883,1.37837,0.69589,0.71825,0.65722,0.2621,1.98496,1.0357,1.81148,0.000510155,0.000510155,0.000510155
87,2510.04,1.48556,0.833,1.38704,0.62789,0.68387,0.63366,0.25361,2.00578,1.05524,1.83073,0.000507109,0.000507109,0.000507109
88,2538.04,1.44398,0.80414,1.35826,0.66072,0.70686,0.65252,0.26431,1.97373,1.02246,1.82266,0.000504064,0.000504064,0.000504064
89,2566.12,1.47418,0.82246,1.37876,0.66602,0.68262,0.65329,0.26452,1.98374,1.0449,1.81417,0.000501019,0.000501019,0.000501019
90,2594.82,1.44311,0.80656,1.35917,0.67251,0.70634,0.67563,0.27514,1.98863,1.031,1.78616,0.000497974,0.000497974,0.000497974
91,2624.11,1.46921,0.81634,1.37272,0.72337,0.70509,0.664,0.26984,1.96527,1.01819,1.80731,0.000494928,0.000494928,0.000494928
92,2652,1.46238,0.79645,1.38365,0.6794,0.70629,0.63199,0.2557,1.98841,1.03607,1.82455,0.000491883,0.000491883,0.000491883
93,2679.98,1.43533,0.81294,1.3587,0.67478,0.71344,0.64198,0.26847,1.99149,1.03968,1.8335,0.000488838,0.000488838,0.000488838
94,2708.06,1.46839,0.81503,1.37069,0.65927,0.69342,0.65577,0.27238,1.98841,1.0243,1.82492,0.000485793,0.000485793,0.000485793
95,2736.18,1.43699,0.79682,1.3615,0.6609,0.67369,0.64497,0.27385,1.99228,1.00277,1.80772,0.000482747,0.000482747,0.000482747
96,2764.41,1.43566,0.77746,1.35573,0.6512,0.7098,0.64156,0.2594,1.9746,1.02452,1.82348,0.000479702,0.000479702,0.000479702
97,2792.53,1.4551,0.8072,1.37061,0.68872,0.6899,0.64938,0.2656,1.9868,1.02339,1.84203,0.000476657,0.000476657,0.000476657
98,2820.41,1.44157,0.78627,1.36939,0.68275,0.6915,0.66677,0.27369,1.98793,1.03266,1.7984,0.000473612,0.000473612,0.000473612
99,2848.37,1.4118,0.77988,1.33903,0.66121,0.71568,0.68231,0.26515,1.98236,1.00699,1.82673,0.000470566,0.000470566,0.000470566
100,2876.4,1.44843,0.77503,1.35378,0.66291,0.70051,0.66113,0.26984,2.00715,1.02372,1.83279,0.000467521,0.000467521,0.000467521
101,2904.89,1.44771,0.78869,1.36119,0.69501,0.7141,0.66462,0.26552,1.98504,1.02848,1.82972,0.000464476,0.000464476,0.000464476
